frame_index,frame_token,deadline_missed,frame_time_ms,cluster,sampled_time_ns,avg_freq_khz,min_freq_khz,max_freq_khz,sample_count
111,9424196,0,16.304,little,82400000,1418480.884260,1197000.000000,1803000.000000,44
111,9424196,0,16.304,middle,41200000,1972889.423859,910000.000000,2253000.000000,14
112,9424233,0,16.131,big,41228268,2401000.000000,2401000.000000,2401000.000000,6
112,9424233,0,16.131,little,82456536,1439972.077022,1328000.000000,1803000.000000,24
112,9424233,0,16.131,middle,41228268,1299880.951778,696000.000000,2253000.000000,14
113,9424270,0,16.226,big,41215136,2395085.473283,2252000.000000,2401000.000000,10
113,9424270,0,16.226,little,82430272,1328000.000000,1328000.000000,1328000.000000,12
113,9424270,0,16.226,middle,41215136,2065859.503120,1663000.000000,2253000.000000,8
114,9424283,0,16.176,big,41200000,2448533.850146,2401000.000000,2507000.000000,8
114,9424283,0,16.176,little,82400000,1379367.376214,1328000.000000,1803000.000000,20
114,9424283,0,16.176,middle,41200000,1790787.113786,910000.000000,2253000.000000,12
115,9424308,0,16.203,big,41200000,2380448.525728,2252000.000000,2507000.000000,8
115,9424308,0,16.203,little,82400000,1263186.330303,1197000.000000,1328000.000000,16
115,9424308,0,16.203,middle,41200000,1249135.905316,1024000.000000,1491000.000000,8
116,9424333,0,16.271,big,41200000,2249176.270291,2188000.000000,2252000.000000,6
116,9424333,0,16.271,little,82400000,1300458.305000,1197000.000000,1598000.000000,24
116,9424333,0,16.271,middle,41200000,649899.541990,553000.000000,696000.000000,6
117,9424346,0,16.234,big,41200000,2208323.664466,2188000.000000,2252000.000000,8
117,9424346,0,16.234,little,82400000,1262695.360109,1197000.000000,1328000.000000,16
117,9424346,0,16.234,middle,41200000,1766514.306578,1197000.000000,2253000.000000,10
118,9424359,0,16.126,big,41200000,2373647.992864,2188000.000000,2401000.000000,10
118,9424359,0,16.126,little,82400000,1434683.890316,1197000.000000,1598000.000000,36
118,9424359,0,16.126,middle,41200000,1218007.188617,1197000.000000,1328000.000000,8
119,9424384,0,16.143,big,41200000,2381406.755558,2188000.000000,2401000.000000,6
119,9424384,0,16.143,little,82400000,1637960.051481,1328000.000000,1803000.000000,28
119,9424384,0,16.143,middle,41200000,1338103.992791,799000.000000,1491000.000000,8
120,9424421,0,16.123,big,41200000,2355665.247039,2252000.000000,2507000.000000,10
120,9424421,0,16.123,little,82400000,1357614.061723,1197000.000000,1598000.000000,24
120,9424421,0,16.123,middle,41200000,1643505.579175,1197000.000000,1836000.000000,10
121,9424458,0,16.116,big,41200000,2314783.197209,2252000.000000,2507000.000000,8
121,9424458,0,16.116,little,82400000,1357165.360437,1197000.000000,1598000.000000,28
121,9424458,0,16.116,middle,41200000,1336831.930340,1197000.000000,1491000.000000,8
122,9424495,0,16.099,big,41200000,2290168.830243,2188000.000000,2401000.000000,12
122,9424495,0,16.099,little,82400000,1281683.905498,1197000.000000,1328000.000000,24
122,9424495,0,16.099,middle,41200000,1727334.153277,910000.000000,2253000.000000,16
123,9424532,0,16.081,big,41200000,2489307.614612,2401000.000000,2507000.000000,8
123,9424532,0,16.081,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
123,9424532,0,16.081,middle,41200000,1668991.564976,1328000.000000,1999000.000000,8
124,9424569,0,16.25,big,41200000,2401000.000000,2401000.000000,2401000.000000,6
124,9424569,0,16.25,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
124,9424569,0,16.25,middle,41200000,1381482.713350,1328000.000000,1491000.000000,8
125,9424606,0,16.17,big,41200000,2506455.989684,2252000.000000,2507000.000000,6
125,9424606,0,16.17,little,82400000,1328000.000000,1328000.000000,1328000.000000,8
125,9424606,0,16.17,middle,41200000,2253000.000000,2253000.000000,2253000.000000,4
126,9424643,0,16.079,big,41200000,2428637.046189,2252000.000000,2507000.000000,10
126,9424643,0,16.079,little,82400000,1324871.300291,1197000.000000,1328000.000000,20
126,9424643,0,16.079,middle,41200000,2082352.054417,1663000.000000,2253000.000000,10
127,9424680,0,16.138,big,41202194,2405333.334822,2401000.000000,2507000.000000,8
127,9424680,0,16.138,little,82404388,1328000.000000,1328000.000000,1328000.000000,12
127,9424680,0,16.138,middle,41202194,990109.321290,799000.000000,1024000.000000,10
128,9424717,0,16.23,big,41246794,2627005.750362,2188000.000000,2630000.000000,10
128,9424717,0,16.23,little,82493588,1399032.484694,1328000.000000,1401000.000000,20
128,9424717,0,16.23,middle,41246794,2250371.653976,2130000.000000,2253000.000000,10
129,9424754,0,16.187,big,41234380,2507000.000000,2507000.000000,2507000.000000,6
129,9424754,0,16.187,little,82468760,1328000.000000,1328000.000000,1328000.000000,12
129,9424754,0,16.187,middle,41234380,1724456.102505,1491000.000000,2253000.000000,14
130,9424791,0,16.223,big,41239136,2464406.009767,2401000.000000,2507000.000000,8
130,9424791,0,16.223,little,82478272,1531134.780758,1328000.000000,1803000.000000,20
130,9424791,0,16.223,middle,41239136,1734337.051945,1024000.000000,2253000.000000,12
131,9424828,0,16.359,big,41252230,2401000.000000,2401000.000000,2401000.000000,6
131,9424828,0,16.359,little,82504460,1378881.368110,1328000.000000,1803000.000000,20
131,9424828,0,16.359,middle,41252230,1452364.963979,696000.000000,2253000.000000,18
132,9424865,0,16.2,big,41272078,2492614.050933,2401000.000000,2507000.000000,8
132,9424865,0,16.2,little,82544156,1328000.000000,1328000.000000,1328000.000000,12
132,9424865,0,16.2,middle,41272078,893228.982316,553000.000000,1491000.000000,12
133,9424902,0,16.261,big,41301224,2507000.000000,2507000.000000,2507000.000000,6
133,9424902,0,16.261,little,82602448,1328000.000000,1328000.000000,1328000.000000,12
133,9424902,0,16.261,middle,41301224,1508550.251102,1197000.000000,2253000.000000,10
134,9424939,0,16.359,big,41247820,2342610.786219,1277000.000000,2401000.000000,14
134,9424939,0,16.359,little,82495640,1392374.118135,1328000.000000,1803000.000000,28
134,9424939,0,16.359,middle,41247820,2178197.251006,2130000.000000,2253000.000000,10
135,9424977,0,16.232,big,41305278,2434354.984513,2401000.000000,2507000.000000,8
135,9424977,0,16.232,little,82610556,1328000.000000,1328000.000000,1328000.000000,12
135,9424977,0,16.232,middle,41305278,1279632.286024,553000.000000,2253000.000000,12
136,9425015,0,16.3,big,41265158,2245439.528040,2188000.000000,2252000.000000,8
136,9425015,0,16.3,little,82530316,1214560.875618,1197000.000000,1328000.000000,16
136,9425015,0,16.3,middle,41265158,1687927.578588,1491000.000000,1836000.000000,8
137,9425053,0,16.145,big,41276660,2188000.000000,2188000.000000,2188000.000000,4
137,9425053,0,16.145,little,82553320,1216329.595297,1197000.000000,1328000.000000,12
137,9425053,0,16.145,middle,41276660,1338857.024212,1024000.000000,1491000.000000,8
138,9425060,0,16.203,big,41223506,2188000.000000,2188000.000000,2188000.000000,6
138,9425060,0,16.203,little,82447012,1416125.291806,1197000.000000,1704000.000000,28
138,9425060,0,16.203,middle,41223506,1607022.153671,1491000.000000,1663000.000000,8
139,9425097,0,16.23,big,41254704,2452576.821688,2188000.000000,2507000.000000,12
139,9425097,0,16.23,little,82509408,1367283.717682,1328000.000000,1598000.000000,16
139,9425097,0,16.23,middle,41254704,1875621.717368,1197000.000000,1999000.000000,10
140,9425134,0,16.352,big,41421954,2188000.000000,2188000.000000,2188000.000000,4
140,9425134,0,16.352,little,82843908,1204015.085937,1197000.000000,1328000.000000,12
140,9425134,0,16.352,middle,41421954,1795107.233691,1328000.000000,2253000.000000,12
141,9425171,0,16.179,big,41213694,2476908.124372,2188000.000000,2507000.000000,8
141,9425171,0,16.179,little,82427388,1492127.122165,1197000.000000,1803000.000000,28
141,9425171,0,16.179,middle,41213694,2021619.706304,1663000.000000,2130000.000000,8
142,9425208,0,16.167,big,41221734,2173964.924717,2048000.000000,2188000.000000,8
142,9425208,0,16.167,little,82443468,1197000.000000,1197000.000000,1197000.000000,12
142,9425208,0,16.167,middle,41221734,1023362.928522,553000.000000,1328000.000000,10
143,9425245,0,16.106,big,41230012,2460027.267540,2188000.000000,2507000.000000,10
143,9425245,0,16.106,little,82460024,1310276.991964,1197000.000000,1328000.000000,20
143,9425245,0,16.106,middle,41230012,2153705.473333,1663000.000000,2253000.000000,10
144,9425282,0,16.205,big,41224766,2188000.000000,2188000.000000,2188000.000000,6
144,9425282,0,16.205,little,82449532,1263967.251227,1197000.000000,1328000.000000,16
144,9425282,0,16.205,middle,41224766,1903314.421093,1491000.000000,2253000.000000,10
145,9425319,0,16.236,big,41200000,2474940.516626,1826000.000000,2507000.000000,10
145,9425319,0,16.236,little,82400000,1475756.197415,1328000.000000,1803000.000000,32
145,9425319,0,16.236,middle,41200000,2110418.437621,1663000.000000,2253000.000000,10
146,9425356,0,16.176,big,41200000,2491052.850583,2401000.000000,2507000.000000,8
146,9425356,0,16.176,little,82400000,1503413.482027,1328000.000000,1803000.000000,32
146,9425356,0,16.176,middle,41200000,2249441.553277,2130000.000000,2253000.000000,10
147,9425393,0,16.162,big,41200000,2507000.000000,2507000.000000,2507000.000000,6
147,9425393,0,16.162,little,82400000,1395043.534891,1328000.000000,1803000.000000,20
147,9425393,0,16.162,middle,41200000,1445083.541917,553000.000000,2253000.000000,12
148,9425430,0,16.2,big,41200000,2496767.742063,2188000.000000,2507000.000000,10
148,9425430,0,16.2,little,82400000,1476469.389563,1328000.000000,1803000.000000,44
148,9425430,0,16.2,middle,41200000,1201262.487524,910000.000000,2253000.000000,10
149,9425467,0,16.12,big,41200000,2507000.000000,2507000.000000,2507000.000000,4
149,9425467,0,16.12,little,82400000,1473304.331650,1328000.000000,1704000.000000,20
149,9425467,0,16.12,middle,41200000,2029530.314709,1197000.000000,2253000.000000,8
150,9425504,0,16.181,big,41200000,2507000.000000,2507000.000000,2507000.000000,6
150,9425504,0,16.181,little,82400000,1445032.566177,1328000.000000,1598000.000000,24
150,9425504,0,16.181,middle,41200000,1493106.758374,1328000.000000,1663000.000000,8
151,9425541,0,16.157,big,41200000,2415534.766311,2401000.000000,2507000.000000,8
151,9425541,0,16.157,little,82400000,1328000.000000,1328000.000000,1328000.000000,12
151,9425541,0,16.157,middle,41200000,1411612.827621,1197000.000000,1663000.000000,8
152,9425578,0,16.234,big,41200000,2397529.327087,2252000.000000,2401000.000000,8
152,9425578,0,16.234,little,82400000,1349294.111650,1328000.000000,1803000.000000,16
152,9425578,0,16.234,middle,41200000,2253000.000000,2253000.000000,2253000.000000,4
153,9425615,0,16.057,big,41221872,2507000.000000,2507000.000000,2507000.000000,8
153,9425615,0,16.057,little,82443744,1413013.920207,1328000.000000,1803000.000000,32
153,9425615,0,16.057,middle,41221872,2001651.320251,1663000.000000,2253000.000000,14
154,9425652,0,16.143,big,41224666,2501015.735337,2401000.000000,2507000.000000,8
154,9425652,0,16.143,little,82449332,1404867.866292,1328000.000000,1598000.000000,24
154,9425652,0,16.143,middle,41224666,1906444.107952,1328000.000000,2253000.000000,8
155,9425689,0,16.187,big,41205650,2465766.586136,2401000.000000,2507000.000000,8
155,9425689,0,16.187,little,82411300,1328000.000000,1328000.000000,1328000.000000,12
155,9425689,0,16.187,middle,41205650,2134739.854268,1836000.000000,2253000.000000,10
156,9425726,0,16.297,big,41200000,2495879.154078,2401000.000000,2507000.000000,10
156,9425726,0,16.297,little,82400000,1430002.479575,1328000.000000,1803000.000000,32
156,9425726,0,16.297,middle,41200000,2163584.211165,1663000.000000,2253000.000000,10
157,9425763,0,16.152,big,41200000,2494884.983932,2188000.000000,2507000.000000,10
157,9425763,0,16.152,little,82400000,1367487.286104,1328000.000000,1803000.000000,16
157,9425763,0,16.152,middle,41200000,2120324.850874,1836000.000000,2253000.000000,8
158,9425800,0,16.218,big,41200000,2401000.000000,2401000.000000,2401000.000000,4
158,9425800,0,16.218,little,82400000,1358986.630765,1328000.000000,1803000.000000,16
158,9425800,0,16.218,middle,41200000,1425515.803908,696000.000000,2253000.000000,10
159,9425837,0,16.16,big,41200000,2401000.000000,2401000.000000,2401000.000000,8
159,9425837,0,16.16,little,82400000,1328000.000000,1328000.000000,1328000.000000,16
159,9425837,0,16.16,middle,41200000,1130995.677670,1024000.000000,1328000.000000,10
160,9425874,0,16.172,big,41241700,2401000.000000,2401000.000000,2401000.000000,6
160,9425874,0,16.172,little,82483400,1361709.771603,1328000.000000,1803000.000000,20
160,9425874,0,16.172,middle,41241700,996222.394470,910000.000000,1197000.000000,8
161,9425911,0,16.217,big,41262348,2376234.235337,1426000.000000,2401000.000000,8
161,9425911,0,16.217,little,82524696,1364308.155743,930000.000000,1803000.000000,24
161,9425911,0,16.217,middle,41262348,1528195.751221,910000.000000,2253000.000000,8
162,9425948,0,16.211,big,41242630,2348635.146570,1426000.000000,2401000.000000,12
162,9425948,0,16.211,little,82485260,1410435.018390,1328000.000000,1803000.000000,28
162,9425948,0,16.211,middle,41242630,2130803.293922,1197000.000000,2253000.000000,8
163,9425985,0,16.173,big,41252066,2507000.000000,2507000.000000,2507000.000000,6
163,9425985,0,16.173,little,82504132,1328000.000000,1328000.000000,1328000.000000,12
163,9425985,0,16.173,middle,41252066,2130878.101233,1999000.000000,2253000.000000,8
164,9426022,0,16.174,big,41263182,2454177.202669,1582000.000000,2507000.000000,8
164,9426022,0,16.174,little,82526364,1315756.922624,1098000.000000,1328000.000000,16
164,9426022,0,16.174,middle,41263182,960856.897076,696000.000000,2253000.000000,6
165,9426059,0,16.078,big,41232846,2232140.922797,2188000.000000,2252000.000000,8
165,9426059,0,16.078,little,82465692,1197000.000000,1197000.000000,1197000.000000,12
165,9426059,0,16.078,middle,41232846,938716.539188,696000.000000,1328000.000000,10
166,9426096,0,16.14,big,41223756,2335019.168074,2252000.000000,2401000.000000,8
166,9426096,0,16.14,little,82447512,1270154.870022,1197000.000000,1328000.000000,16
166,9426096,0,16.14,middle,41223756,899185.080928,696000.000000,1197000.000000,14
167,9426121,0,16.276,big,41220354,2393889.702985,2252000.000000,2401000.000000,6
167,9426121,0,16.276,little,82440708,1321909.272140,1197000.000000,1328000.000000,12
167,9426121,0,16.276,middle,41220354,776833.755285,553000.000000,1197000.000000,12
168,9426134,0,16.686,big,42256514,2275506.488609,2252000.000000,2507000.000000,8
168,9426134,0,16.686,little,84513028,1209265.224931,1197000.000000,1328000.000000,16
168,9426134,0,16.686,middle,42256514,793335.794287,553000.000000,1197000.000000,12
169,9426147,0,16.132,big,41200000,2241417.006820,2188000.000000,2507000.000000,8
169,9426147,0,16.132,little,82400000,1219050.312682,1197000.000000,1328000.000000,16
169,9426147,0,16.132,middle,41200000,673341.963447,553000.000000,1328000.000000,12
170,9426160,0,16.061,big,41200000,2323708.235049,2188000.000000,2401000.000000,6
170,9426160,0,16.061,little,82400000,1334798.231080,1197000.000000,1598000.000000,20
170,9426160,0,16.061,middle,41200000,935208.287233,696000.000000,1328000.000000,8
171,9426197,0,15.996,big,41200000,2234077.008155,2188000.000000,2252000.000000,8
171,9426197,0,15.996,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
171,9426197,0,15.996,middle,41200000,923000.882379,696000.000000,1197000.000000,10
172,9426222,0,15.985,big,41200000,2188000.000000,2188000.000000,2188000.000000,6
172,9426222,0,15.985,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
172,9426222,0,15.985,middle,41200000,944598.141068,696000.000000,1197000.000000,10
173,9426235,0,16.18,big,41200000,2286135.241845,2188000.000000,2401000.000000,6
173,9426235,0,16.18,little,82400000,1257587.519078,1197000.000000,1328000.000000,12
173,9426235,0,16.18,middle,41200000,776288.017500,696000.000000,799000.000000,6
174,9426272,0,16.194,big,41200000,2172050.724272,2048000.000000,2188000.000000,10
174,9426272,0,16.194,little,82400000,1197000.000000,1197000.000000,1197000.000000,12
174,9426272,0,16.194,middle,41200000,802576.063350,400000.000000,1024000.000000,14
175,9426310,0,16.083,big,41200000,2336300.960485,2188000.000000,2401000.000000,8
175,9426310,0,16.083,little,82400000,1288458.400388,1197000.000000,1328000.000000,16
175,9426310,0,16.083,middle,41200000,852663.487282,799000.000000,1197000.000000,10
176,9426348,0,16.251,big,41200000,2379182.298883,2252000.000000,2401000.000000,6
176,9426348,0,16.251,little,82400000,1450043.114575,1328000.000000,1598000.000000,36
176,9426348,0,16.251,middle,41200000,944585.325097,910000.000000,1197000.000000,6
177,9426367,0,16.181,big,41200000,2377696.678471,2252000.000000,2401000.000000,10
177,9426367,0,16.181,little,82400000,1320195.381371,1197000.000000,1401000.000000,28
177,9426367,0,16.181,middle,41200000,1191224.396311,910000.000000,1491000.000000,14
178,9426404,0,16.05,big,41200000,2244717.533204,2188000.000000,2252000.000000,8
178,9426404,0,16.05,little,82400000,1386131.483155,1197000.000000,1598000.000000,36
178,9426404,0,16.05,middle,41200000,1484660.213180,1197000.000000,1999000.000000,12
